fact_id,country_id,year,rural_population,urban_population,population_male,population_female,created_at,updated_at
3688,123,2013,989541.0,2007793.0,1396602.0,1631587.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3689,123,2014,974207.0,1987639.0,1383705.0,1611223.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3690,123,2015,960792.0,1971134.0,1372141.0,1591623.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3691,123,2016,949079.0,1959170.0,1361233.0,1572440.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3692,123,2017,938898.0,1951399.0,1350949.0,1553501.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3693,123,2018,929713.0,1946762.0,1341245.0,1534882.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3694,123,2019,920766.0,1943693.0,1331885.0,1517198.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3695,123,2020,911492.0,1940986.0,1321199.0,1499068.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3696,124,2000,68834.0,367269.0,214887.0,220741.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3697,124,2001,66722.0,373476.0,217528.0,223722.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3698,124,2002,65233.99999999999,378492.0,219897.0,226016.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3699,124,2003,63775.0,383547.0,222846.0,228505.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3700,124,2004,62457.0,389362.0,226424.0,231364.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3701,124,2005,61360.0,396482.0,230148.0,234712.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3702,124,2006,60480.0,405074.0,234020.0,238383.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3703,124,2007,59770.0,414952.0,237821.0,242048.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3704,124,2008,59185.0,425920.0,242377.0,246258.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3705,124,2009,58668.0,437611.0,247326.0,250542.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3706,124,2010,58167.0,449722.0,252231.0,254839.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3707,124,2011,57681.0,462260.0,258257.0,259949.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3708,124,2012,57239.0,475148.0,265001.0,265584.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3709,124,2013,56792.0,487929.0,271681.0,271385.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3710,124,2014,56277.0,500039.0,278485.0,277585.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3711,124,2015,55660.0,511081.0,285552.0,283856.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3712,124,2016,54927.0,520820.00000000006,292904.0,290447.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3713,124,2017,54103.0,529352.0,299592.0,296690.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3714,124,2018,53239.0,537082.0,305634.0,302279.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3715,124,2019,52396.0,544596.0,311831.0,308142.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3716,124,2020,51616.0,552328.0,317202.0,313197.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3717,125,1990,8865351.0,2733282.0,5986073.0,5896690.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3718,125,1991,9062373.0,2880446.0,6166675.0,6078585.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3719,125,1992,9265206.0,3036130.0,6355099.0,6268243.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3720,125,1993,9474762.0,3200698.0,6552807.0,6467292.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3721,125,1994,9729836.0,3336707.0,6759985.0,6676136.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3722,125,1995,9999270.0,3476130.0,6975324.0,6893814.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3723,125,1996,10279920.0,3622768.0,7198016.0,7119438.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3724,125,1997,10571361.0,3776493.0,7427688.0,7351215.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3725,125,1998,10871735.0,3937056.0,7663424.0,7587511.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3726,125,1999,11178764.0,4103757.0,7903835.0,7827050.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3727,125,2000,11490635.0,4276171.0,8147724.0,8068707.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3728,125,2001,11806896.0,4454036.0,8395887.0,8313779.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3729,125,2002,12127427.0,4637690.0,8648564.0,8563371.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3730,125,2003,12452023.0,4827118.0,8906025.0,8818285.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3731,125,2004,12780505.0,5022492.0,9169924.0,9080850.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3732,125,2005,13053181.0,5283543.0,9440960.0,9351211.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3733,125,2006,13324762.0,5555506.0,9720478.0,9629821.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3734,125,2007,13595040.0,5838483.0,10007782.0,9917175.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3735,125,2008,13863552.0,6132917.0,10302005.0,10211594.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3736,125,2009,14130850.0,6438271.0,10603897.0,10513195.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3737,125,2010,14396303.0,6755337.0,10910952.0,10820101.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3738,125,2011,14659814.0,7084135.0,11219267.0,11128890.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3739,125,2012,14921525.0,7425048.0,11527780.0,11438460.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3740,125,2013,15182304.0,7778842.0,11837579.0,11750494.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3741,125,2014,15443315.0,8146486.0,12150189.0,12065787.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3742,125,2015,15705295.0,8528793.0,12466971.0,12383941.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3743,125,2016,15968305.0,8926246.0,12791885.0,12710056.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3744,125,2017,16231870.0,9339025.0,13124892.0,13044649.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3745,125,2018,16495525.000000002,9767285.0,13462529.0,13384012.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3746,125,2019,16758613.000000002,10211029.0,13804538.0,13728596.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3747,125,2020,17020546.0,10670252.0,14148424.0,14076752.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3748,126,1990,8346561.0,1090992.0,4643501.0,4896164.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3749,126,1991,8495321.0,1145832.0,4785228.0,5046355.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3750,126,1992,8540958.0,1188759.0,4923007.0,5192413.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3751,126,1993,8530727.0,1225130.0,4991571.0,5265662.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3752,126,1994,8532528.0,1264448.0,4929944.0,5201856.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3753,126,1995,8594810.0,1314278.0,4922616.0,5190199.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3754,126,1996,8731923.0,1377866.0,5023324.0,5287204.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3755,126,1997,8928182.0,1453680.0,5126131.0,5386547.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3756,126,1998,9164948.0,1539796.0,5236453.0,5496002.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3757,126,1999,9440461.0,1603895.0,5349843.0,5624113.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3758,126,2000,9714122.0,1662050.0,5464600.0,5764787.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3759,126,2001,9976835.0,1719028.0,5587759.0,5911060.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3760,126,2002,10237350.0,1776361.0,5719293.0,6065205.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3761,126,2003,10501614.0,1835073.0,5859615.0,6228350.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3762,126,2004,10779157.0,1896881.0,6009766.0,6401576.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3763,126,2005,11076729.0,1962982.0,6170251.0,6585398.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3764,126,2006,11395534.0,2033728.0,6340083.0,6778224.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3765,126,2007,11732355.0,2108614.0,6518572.0,6976891.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3766,126,2008,12084063.0,2187171.0,6710463.0,7178959.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3767,126,2009,12444330.0,2270272.0,6914014.0,7384918.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3768,126,2010,12809514.0,2357581.0,7122580.0,7595842.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3769,126,2011,13178480.0,2449138.0,7334829.0,7811265.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3770,126,2012,13551942.0,2545363.0,7550255.0,8030996.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3771,126,2013,13930476.0,2646671.0,7769339.0,8255436.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3772,126,2014,14315223.0,2753615.0,7992387.0,8485579.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3773,126,2015,14706907.0,2866700.0,8219165.000000001,8719776.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3774,126,2016,15105299.0,2986276.0,8449079.0,8956544.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3775,126,2017,15509514.0,3112590.0,8683181.0,9197987.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3776,126,2018,15918795.0,3245933.0,8922676.0,9445207.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3777,126,2019,16332170.0,3386573.0,9168342.0,9698995.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3778,126,2020,16748855.0,3534836.0,9418758.0,9958303.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3779,127,1990,9056348.0,8981973.0,8874067.0,8642988.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3780,127,1991,9158043.0,9371411.0,9126944.0,8890521.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3781,127,1992,9161433.0,9851291.0,9384297.0,9142411.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3782,127,1993,9141375.0,10353592.0,9648873.0,9401203.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3783,127,1994,9113723.0,10873171.0,9921365.0,9667337.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3784,127,1995,9081996.0,11413601.0,10198689.0,9938199.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3785,127,1996,9046590.0,11976731.0,10477978.0,10211073.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3786,127,1997,9006377.0,12558948.0,10761106.0,10488071.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3787,127,1998,8956909.0,13156555.0,11044606.0,10765935.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3788,127,1999,8894354.0,13761932.0,11326235.0,11042420.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3789,127,2000,8815954.0,14369654.0,11631359.0,11313791.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3790,127,2001,8787057.0,14911850.0,11961265.0,11581251.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3791,127,2002,8746392.0,15452419.0,12292325.0,11850120.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3792,127,2003,8695421.0,15993282.0,12621130.0,12118281.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3793,127,2004,8636297.0,16537812.000000002,12947693.0,12385554.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3794,127,2005,8571839.0,17087554.0,13271796.0,12651740.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3795,127,2006,8501085.0,17642481.0,13592989.0,12916424.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3796,127,2007,8424428.0,18201417.0,13912833.0,13179771.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3797,127,2008,8343387.000000001,18767682.0,14226719.0,13437576.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3798,127,2009,8260981.0,19344402.0,14530672.0,13686532.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3799,127,2010,8177340.0,19934949.0,14792312.0,13925419.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3800,128,1995,72113.0,51068.0,62288.0,62654.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3801,127,2011,8129924.0,20505204.0,15021118.0,14163015.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3802,127,2012,8087429.0,21083027.0,15254994.0,14405218.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3803,127,2013,8041475.0,21665249.0,15488512.0,14646296.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3804,127,2014,7987242.0,22240775.0,15720763.0,14885695.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3805,127,2015,7922592.0,22800563.0,15947910.0,15120922.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3806,127,2016,7846716.0,23340549.0,16171861.0,15354558.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3807,127,2017,7764814.0,23859450.0,16391213.0,15584594.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3808,127,2018,7678728.0,24363730.0,16597324.0,15801948.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3809,127,2019,7592143.0,24862312.0,16794024.0,16009996.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3810,127,2020,7507360.0,25361963.0,16986172.0,16213821.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3811,129,1990,165536.0,57679.0,116993.0,107964.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3812,129,1991,170532.0,59222.0,120499.0,111651.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3813,129,1992,175459.0,60731.0,123912.0,115224.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3814,129,1993,180269.0,62190.0,127190.0,118656.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3815,129,1994,184868.0,63565.0,130280.0,121921.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3816,129,1995,188939.0,65143.0,133257.0,124951.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3817,129,1996,191882.0,67445.0,136154.0,127688.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3818,129,1997,194561.0,69714.0,138876.0,130163.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3819,129,1998,197181.0,72025.0,141377.0,132419.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3820,129,1999,200007.0,74477.0,143644.0,134467.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3821,129,2000,202701.0,77683.0,145914.0,136593.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3822,129,2001,204194.0,82833.0,148364.0,138959.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3823,129,2002,205915.0,88426.0,150901.0,141382.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3824,129,2003,207762.0,94447.0,153458.0,143768.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3825,129,2004,209566.0,100857.0,156014.0,146120.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3826,129,2005,211230.0,107606.0,158562.0,148456.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3827,129,2006,213467.0,113904.0,163497.0,150904.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3828,129,2007,217772.0,118298.0,171583.0,153543.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3829,129,2008,222180.0,122874.0,180542.0,156341.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3830,129,2009,226807.0,127694.0,189739.0,159298.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3831,129,2010,231706.0,132805.0,199169.0,162405.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3832,129,2011,236899.0,138232.0,208805.0,165635.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3833,129,2012,242277.0,143926.0,218617.0,168923.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3834,129,2013,247637.0,149760.0,228512.0,172215.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3835,129,2014,252679.0,155568.0,239142.0,177596.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3836,129,2015,257196.00000000003,161207.0,250493.0,185089.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3837,129,2016,261129.00000000003,166627.0,261719.0,192534.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3838,129,2017,264503.0,171827.0,272628.0,199814.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3839,129,2018,267408.0,176851.0,282965.0,206793.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3840,129,2019,269969.0,181769.0,291624.0,212884.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3841,129,2020,272275.0,186634.0,297122.0,217316.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3842,130,1990,6490895.0,1974293.0,4494384.0,4450642.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3843,130,1991,6597455.0,2055059.0,4585961.0,4538008.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3844,130,1992,6723429.0,2144834.0,4681556.0,4629016.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3845,130,1993,6863325.0,2242147.0,4781508.0,4725002.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3846,130,1994,7008606.0,2344779.0,4885980.0,4825817.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3847,130,1995,7153520.0,2450930.0,4992990.0,4928104.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3848,130,1996,7296552.0,2560258.0,5101668.0,5030238.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3849,130,1997,7440503.0,2673591.0,5219023.0,5140279.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3850,130,1998,7583433.0,2797402.0,5353275.0,5267199.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3851,130,1999,7715636.0,2948087.0,5505559.0,5411435.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3852,130,2000,7857672.0,3110018.0,5670841.0,5568260.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3853,130,2001,8009704.0,3283554.0,5847171.0,5736653.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3854,130,2002,8169810.0,3469119.0,6034984.0,5917677.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3855,130,2003,8337868.0,3667260.0,6232629.0,6109536.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3856,130,2004,8513241.0,3878665.0,6440171.0,6311824.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3857,130,2005,8695429.0,4103334.0,6656944.0,6523607.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3858,130,2006,8884418.0,4342646.0,6880921.0,6742621.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3859,130,2007,9078960.0,4596646.0,7112186.0,6968725.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3860,130,2008,9274295.0,4863921.0,7350044.0,7201073.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3861,130,2009,9465102.0,5141495.0,7593666.0,7438969.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3862,130,2010,9648158.0,5426927.0,7844770.0,7684411.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3863,130,2011,9822006.0,5718983.0,8102832.0,7936902.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3864,130,2012,9988283.0,6018387.0,8343040.999999999,8171646.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3865,130,2013,10150619.0,6327199.0,8590210.0,8413823.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3866,130,2014,10314127.0,6648719.0,8866537.0,8685277.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3867,130,2015,10482312.0,6985593.0,9149561.0,8963345.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3868,130,2016,10655945.0,7338892.0,9445909.0,9254197.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3869,130,2017,10833712.0,7708268.0,9754475.0,9556879.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3870,130,2018,11014386.0,8093320.0,10068477.0,9865821.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3871,130,2019,11196104.0,8493036.0,10387581.0,10179843.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3872,130,2020,11377544.0,8906636.0,10718339.0,10505701.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3873,131,1990,35054.0,329377.0,180731.0,184661.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3874,131,1991,34928.0,332600.0,182388.0,186281.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3875,131,1992,34800.0,335842.0,184043.0,187836.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3876,131,1993,34674.0,339110.0,185755.0,189487.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3877,131,1994,34552.0,342454.0,187494.0,191070.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3878,131,1995,34434.0,345871.0,189277.0,192571.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3879,131,1996,33841.0,349869.0,191075.0,194195.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3880,131,1997,32943.0,354241.0,192935.0,195904.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3881,131,1998,32056.0,358549.0,194845.0,197637.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3882,131,1999,31169.0,362636.0,196686.0,199297.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3883,131,2000,30274.0,366394.0,198331.0,200881.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3884,131,2001,29376.0,369779.0,199768.0,202384.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3885,131,2002,28474.0,372829.0,201018.0,203681.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3886,131,2003,27580.0,375631.0,202077.0,204843.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3887,131,2004,26703.0,378304.0,202947.0,205851.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3888,131,2005,25851.0,380936.0,203565.0,206643.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3889,131,2006,25398.0,383165.0,203951.0,207246.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3890,131,2007,25207.0,385117.0,204314.0,207767.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3891,131,2008,25019.0,387109.0,204975.0,208427.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3892,131,2009,24840.0,389205.0,206118.0,209382.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3893,131,2010,24669.0,391441.0,208000.0,210755.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3894,131,2011,24510.0,393857.0,210829.0,212742.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3895,131,2012,24360.0,396429.0,214585.0,215322.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3896,131,2013,24213.0,399033.0,219148.0,218377.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3897,131,2014,24058.0,401512.0,224512.0,221929.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3898,131,2015,23888.0,403728.0,230659.0,225920.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3899,131,2016,23701.0,405661.0,237468.0,230237.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3900,131,2017,23498.0,407337.0,244709.0,234787.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3901,131,2018,23280.0,408809.0,252149.0,239438.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3902,131,2019,23057.0,410188.0,259634.0,244000.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3903,131,2020,22830.0,411533.0,266911.0,248447.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3904,132,1991,16776.0,31699.0,24114.0,22939.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3905,132,1992,16923.0,32455.0,24607.0,23409.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3906,132,1993,16985.0,33063.0,25085.0,23860.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3907,132,1994,16995.0,33580.0,25549.0,24291.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3908,132,1995,16974.0,34041.0,25995.0,24706.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3909,132,1996,16933.0,34468.0,26429.0,25109.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
3910,132,1997,16859.0,34833.0,26854.0,25504.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
